security_code,isin,symbol,security_group,security_name
533344,INE560K01014,PFS,B,PTC INDIA FINANCIAL SERVICES L
533385,INF247L01AP3,MON100,E,MOTILAL OSWAL MOST SHARES NASD
533398,INE414G01012,MUTHOOTFIN,A,MUTHOOT FINANCE LTD.
533407,INE672K01025,CNOVAPETRO,X,CIL NOVA PETROCHEMICALS LTD.
533408,INF209KB18D3,BSLGOLDETF,E,Aditya Birla Sun Life Mutual F
533427,INE932K01015,VMS,X,VMS INDUSTRIES LTD.
533451,INE725L01011,KARMAENG,B,KARMA ENERGY LTD.
533452,INE726L01019,DELPHIFX,T,DELPHI WORLD MONEY LIMITED
533470,INE573K01017,RUSHIL,B,RUSHIL DECOR LTD.
533477,INE130L01014,ENKEIWHEL,B,ENKEI WHEELS (INDIA) LTD.
533482,INE524L01026,KRIDHANINF,T,KRIDHAN INFRA LIMITED
533506,INE878H01024,INVENTURE,B,INVENTURE GROWTH & SECURITIES
533519,INE498L01015,LTF,A,L&T Finance Limited
533520,INE126M01010,YAARI,T,Yaari Digital Integrated Servi
533540,INE040M01013,TREEHOUSE,B,TREE HOUSE EDUCATION & ACCESSO
533543,INE650L01011,BROOKS,T,BROOKS LABORATORIES LTD.
533552,INE895B01021,RUPA,B,RUPA & COMPANY LTD.
533553,INE419M01027,TDPOWERSYS,A,T D POWER SYSTEMS LTD.
533570,INF846K01W80,AXISGOLD,E,AXIS MUTUAL FUND - AXIS GOLD E
533573,INE901L01018,APLLTD,A,ALEMBIC PHARMACEUTICALS LTD.
533576,INE590L01019,VASWANI,T,VASWANI INDUSTRIES LTD.
533581,INE457L01029,PGEL,A,PG ELECTROPLAST LTD.
533602,INE050L01048,LESHAIND,X,LESHA INDUSTRIES LTD.
533608,INE123M01017,RDBRL,X,RDB RASAYANS LTD.
533629,INE440L01017,TIJARIA,T,TIJARIA POLYPIPES LTD.
533632,INE912L01015,ONELIFECAP,T,ONELIFE CAPITAL ADVISORS LTD.
533638,INE060J01017,FLEXITUFF,T,FLEXITUFF VENTURES INTERNATION
533655,INE152M01016,TRITURBINE,A,TRIVENI TURBINE LTD.
533676,INE337M01013,INDOTHAI,B,INDO THAI SECURITIES LTD.
533704,INE122M01019,ESSARSHPNG,B,ESSAR SHIPPING LTD.
533719,INF397L01554,LICMFGOLD,E,IDBI MUTUAL FUND - IDBI GOLD E
533758,INE702C01027,APLAPOLLO,A,APL APOLLO TUBES LTD.
533761,INE390G01014,GPTINFRA,T,GPT INFRAPROJECTS LTD.
533896,INE258M01011,FERVENTSYN,X,FERVENT SYNERGIES LTD.
533941,INE480M01011,THOMASCOTT,T,THOMAS SCOTT (INDIA) LIMITED
533982,INE482B01010,TERASOFT,T,TERA SOFTWARE LTD.
534060,INE793G01035,PMCFIN,XT,PMC FINCORP LIMITED
534063,INE241F01011,FUTSOL,X,FUTURISTIC SOLUTIONS LTD.
534064,INE123D01024,AIML,X,ALLIANCE INTEGRATED METALIKS L
534076,INE743M01012,RHIM,A,RHI MAGNESITA INDIA LIMITED
534091,INE745G01035,MCX,A,MULTI COMMODITY EXCHANGE OF IN
534139,INE839M01018,SCHNEIDER,A,SCHNEIDER ELECTRIC INFRASTRUCT
534190,INE550L01013,OLPCL,X,OLYMPIC CARDS LTD.
534309,INE095N01031,NBCC,A,NBCC (India) Limited
534312,INE472M01018,MTEDUCARE,T,MT EDUCARE LTD.
534328,INE750M01017,HEXATRADEX,B,HEXA TRADEX LTD.
534338,INE393F01010,MAXHEIGHTS,X,MAXHEIGHTS INFRASTRUCTURE LTD.
534369,INE760L01018,TBZ,B,TRIBHOVANDAS BHIMJI ZAVERI LTD
534392,INE050M01012,VSSL,B,VARDHMAN SPECIAL STEELS LTD.
534422,INE204N01013,LOOKS,X,LOOKS HEALTH SERVICES LIMITED
534425,INE247M01014,SPECIALITY,B,SPECIALITY RESTAURANTS LTD.
534532,INE142K01011,LYPSAGEMS,B,LYPSA GEMS & JEWELLERY LTD
534597,INE834M01019,RTNINDIA,A,RATTANINDIA ENTERPRISES LIMITE
534598,INE735M01018,SAMPANN,T,Sampann Utpadan India Limited
534600,INE391J01024,JTLIND,A,JTL INDUSTRIES LIMITED
534612,INE436N01029,AMTL,X,ADVANCE METERING TECHNOLOGY LT
534615,INE553C01016,NECCLTD,B,NORTH EASTERN CARRYING CORPORA
534618,INE299N01021,WAAREERTL,B,WAAREE RENEWABLE TECHNOLOGIES
534623,INE524N01014,JUPITERIN,XT,JUPITER INFOMEDIA LTD.
534639,INE581M01016,VINAYAKPOL,X,VINAYAK POLYCON INTERNATIONAL
534674,INE741L01018,DUCON,T,Ducon Infratechnologies Ltd
534675,INE195N01013,PROZONER,B,PROZONE REALTY LIMITED
534680,INE559N01010,SRGHFL,B,SRG HOUSING FINANCE LTD.
534691,INE456N01019,COMCL,X,COMFORT COMMOTRADE LTD.
534708,INE892L01019,SHANTIGURU,M,SHANTI GURU INDUSTRIES LIMITED
534732,INE176N01021,CASPIAN,X,CASPIAN CORPORATE SERVICES LIM
534733,INE175N01023,AERPACE,XT,Aerpace Industries Limited
534741,INE247C01023,VIRTUALG,X,VIRTUAL GLOBAL EDUCATION LTD.
534742,INE840M01016,ZUARI,B,ZUARI AGRO CHEMICALS LTD.
534748,INE503B01021,STEELXIND,B,STEEL EXCHANGE INDIA LTD.
534755,INE234G01022,TRIOMERC,X,TRIO MERCANTILE & TRADING LTD.
534758,INE675C01017,CIGNITITEC,A,CIGNITI TECHNOLOGIES LTD.
534796,INE198N01017,CDG,X,CDG PETCHEM LIMITED
534804,INE752H01013,CARERATING,A,CARE Ratings Limited
534809,INE785M01013,PCJEWELLER,B,PC JEWELLER LTD.
534816,INE121J01017,INDUSTOWER,A,INDUS TOWERS LIMITED
534976,INE665J01013,VMART,A,V-MART RETAIL LTD.
535136,INE149O01018,NIBE,T,NIBE LIMITED
535204,INE160O01031,MUKTA,X,Mukta Agriculture Limited
535205,INE159O01033,MYSTICELE,XT,Mystic Electronics Limited
535267,INE274M01026,COMFINCAP,X,COMFORT FINCAP LTD.
535276,INF200K01VT2,SBISENSEX,A,SBI MUTUAL FUND - SBI ETF SENS
535322,INE612J01015,REPCOHOME,A,REPCO HOME FINANCE LTD.
535387,INE191O01010,LAKHOTIA,XT,LAKHOTIA POLYESTERS (INDIA) LT
535431,INE168O01026,GCMSECU,B,GCM SECURITIES LTD
535458,INE047O01014,NIBL,B,NRB INDUSTRIAL BEARINGS LTD.
535514,INE748D01010,PRIMECAPM,XT,PRIME CAPITAL MARKET LTD.
535566,INE902D01013,KIFS,X,KIFS FINANCIAL SERVICES LTD.
535601,INE099F01013,SREEL,B,SREELEATHERS LTD.
535602,INE597I01028,SHARDAMOTR,B,SHARDA MOTOR INDUSTRIES LTD
535621,INE159L01013,SVGLOBAL,X,S V GLOBAL MILL LTD.
535648,INE599M01018,JUSTDIAL,A,JUST DIAL LTD.
535657,INE860E01011,OONE,X,OBJECTONE INFORMATION SYSTEMS
535693,INE320I01017,BRAHMINFRA,X,BRAHMAPUTRA INFRASTRUCTURE LTD
535719,INE989J01017,QUEST,X,QUEST SOFTECH (INDIA) LTD
535730,INE731G01027,KHOOBSURAT,XT,KHOOBSURAT LTD
535754,INE876N01018,ORIENTCEM,A,ORIENT CEMENT LTD
535755,INE647O01011,ABFRL,A,Aditya Birla Fashion and Retai
535789,INE148I01020,IBULHSGFIN,A,INDIABULLS HOUSING FINANCE LTD
535910,INE340O01013,MMLF,B,MONEY MASTERS LEASING & FINANC
535916,INE030P01017,ALSL,M,ALACRITY SECURITIES LTD
535958,INE418N01035,ESSENTIA,T,Integra Essentia Limited
536073,INE890N01019,JULIEN,X,JULIEN AGRO INFRATECH LIMITED
536264,INE906O01029,TIGERLOGS,XT,TIGER LOGISTICS (INDIA) LTD
536493,INE690O01011,JK AGRI,X,JK AGRI GENETICS LTD
536507,INE452O01016,FLFL,Z,FUTURE LIFESTYLE FASHIONS LTD
536659,INE428B01013,PVVINFRA,XT,PVV Infra Limited
536672,INE962O01014,VCU,X,VCU DATA MANAGEMENT LTD
536709,INE138O01029,INDRENEW,X,IND Renewable Energy Ltd
536710,INE326P01019,SRGSFL,M,S R G SECURITIES FINANCE LTD
536738,INE325P01011,STELLAR,M,STELLAR CAPITAL SERVICES LTD
536773,INE147P01019,JPOLYINVST,B,JINDAL POLY INVESTMENT AND FIN
536846,INE156M01017,YURANUS,XT,YURANUS INFRASTRUCTURE LTD
536960,INF247L01023,MOM100,B,MOTILAL OSWAL MUTUAL FUND - MO
536974,INE536P01021,CPL,XT,CAPTAIN POLYPLAST LTD
537007,INF109K012R6,NIFTYIETF,B,ICICI Prudential Nifty ETF
537008,INF109KC16V9,NIF100IETF,B,ICICI Prudential Nifty 100 ETF
537069,INE185K01036,ARNOLD,X,ARNOLD HOLDINGS LTD
537253,INE671C01016,SUNLOC,X,SUNIL HEALTHCARE LTD
537254,INE140B01014,RCIIND,Z,RCI INDUSTRIES & TECHNOLOGIES
537259,INE442P01014,SUYOG,B,SUYOG TELEMATICS LTD
537291,INE448G01010,NATHBIOGEN,B,NATH BIO-GENES (INDIA) LTD
537292,INE449G01018,AGRITECH,B,AGRI- TECH (INDIA) LTD
537326,INE212P01011,CHEMTECH,XT,CHEMTECH INDUSTRIAL VALVES LTD
537483,INF204K014N5,NIF100BEES,B,NIPPON INDIA ETF NIFTY 100
537536,INE051G01012,DENISCHEM,X,DENIS CHEM LAB LTD
537573,INE826P01018,POLYMAC,M,POLYMAC THERMOFORMERS LTD
537582,INE210P01015,UNISHIRE,M,UNISHIRE URBAN INFRA LTD
537707,INE546I01017,ETT,XT,ETT LTD
537708,INF174K014P6,NIFTY1,B,KOTAK MAHINDRA MUTUAL FUND - K
537709,INE101H01013,HANSUGAR,XT,SHREE HANUMAN SUGAR & INDUSTRI
537750,INE555P01013,KIRANVYPAR,X,KIRAN VYAPAR LTD
537766,INE905P01028,BCP,X,B.C. POWER CONTROLS LTD
537785,INE084Q01012,RACE,B,RACE ECO CHAIN LIMITED
537800,INE717C01025,MANGIND,X,MANGALAM INDUSTRIAL FINANCE LT
537820,INE159N01027,VIJIFIN,T,VIJI FINANCE LTD
537839,INE977M01024,PHOENIXTN,XT,PHOENIX TOWNSHIP LTD
537985,INE463B01036,INFRONICS,X,INFRONICS SYSTEMS LTD
538057,INF457M01133,CPSEETF,A,CPSE ETF
538081,INE493N01012,HARIAAPL,X,HARIA APPARELS LTD
538092,INE574G01013,VASUPRADA,X,SHRI VASUPRADA PLANTATIONS LIM
538119,INE012Q01021,RNBDENIMS,XT,R&B DENIMS LTD
538212,INE909D01026,SHARPINV,X,SHARP INVESTMENTS LTD
538268,INE066O01014,WONDERLA,A,WONDERLA HOLIDAYS LTD
538273,INE401B01010,RESPONSINF,X,RESPONSE INFORMATICS LTD
538319,INE191P01017,GCMCAPI,M,GCM CAPITAL ADVISORS LTD
538351,INE663P01015,AFEL,XT,A.F. ENTERPRISES LTD
538365,INE452L01012,INCREDIBLE,B,INCREDIBLE INDUSTRIES LIMITED
538382,INE266P01017,WESTLEIRES,XT,WEST LEISURE RESORTS LTD
538395,INE792G01011,NAM,XT,NAM SECURITIES LTD
538401,INE318N01011,METSL,XT,MAESTROS ELECTRONICS & TELECOM
538402,INE502O01018,SPS,T,SPS FINQUEST LTD
538422,INE508N01025,JACKSON,X,JACKSON INVESTMENTS LTD
538446,INE296Q01012,MONEYBOXX,B,MONEYBOXX FINANCE LIMITED
538451,INE114O01020,WORTH,X,WORTH INVESTMENT & TRADING CO
538452,INE855P01033,QUASAR,X,QUASAR INDIA LTD
538464,INE901C01017,TPROJECT,X,THIRANI PROJECTS LTD
538476,INE172D01021,CTL,XT,CAPITAL TRADE LINKS LTD
538496,INE849M01017,TARINI,M,TARINI INTERNATIONAL LTD
538521,INE969E01010,YAANENT,XT,YAAN ENTERPRISES LIMITED
538539,INE075K01013,JTAPARIA,XT,J. TAPARIA PROJECTS LTD
538540,INE516P01015,RLFL,X,RAMCHANDRA LEASING & FINANCE L
538542,INE634J01019,GOLDCOINHF,X,GOLD COIN HEALTH FOODS LTD
538546,INE319Q01012,BRPL,B,BANSAL ROOFING PRODUCTS LTD
538556,INE510P01018,ARMAN,X,ARMAN HOLDINGS LTD
538562,INE439E01022,SKIPPER,B,SKIPPER LTD
538564,INE718P01017,JAMESWARREN,X,JAMES WARREN TEA LTD
538565,INE878P01019,VISTARAMAR,X,Vistar Amar Limited
538567,INE635Q01029,GULFOILLUB,B,GULF OIL LUBRICANTS INDIA LTD
538568,INE836C01015,FRUTION,X,FRUITION VENTURE LTD
538569,INE916P01025,TRIVENIENT,XT,TRIVENI ENTERPRISES LTD
538596,INE222B01028,QUANTBUILD,XT,QUANTUM BUILD-TECH LTD
538597,INE404F01031,TTIENT,X,TTI ENTERPRISE LTD
538598,INE755Q01025,VISHAL,X,VISHAL FABRICS LTD
538607,INE457P01020,TOYAMSL,X,TOYAM SPORTS LIMITED
538609,INE868G01019,GAJANANSEC,XT,GAJANAN SECURITIES SERVICES LT
538610,INE099D01018,UNISON,XT,UNISON METALS LTD
538611,INE840I01014,RTFL,Z,Real Touch Finance Limited
538634,INE406F01010,VRL,X,VASUNDHARA RASAYANS LTD
538635,INE734N01019,SNOWMAN,B,SNOWMAN LOGISTICS LTD
538646,INE837C01013,QGO,X,QGO FINANCE LIMITED
538647,INE729C01020,PURSHOTTAM,XT,PURSHOTTAM INVESTOFIN LTD
538666,INE221J01015,SHARDACROP,A,Sharda Cropchem Limited
538667,INE785O01019,SIROHIA,M,Sirohia & Sons Limited
538668,INE898Q01015,MIIL,T,Meghna Infracon Infrastructure
538683,INF204KA1UN7,SENSEXBEES,A,NIPPON INDIA ETF SENSEX
538685,INE363M01019,SHEMAROO,B,SHEMAROO ENTERTAINMENT LIMITED
538706,INE010R01023,ULTRACAB,XT,Ultracab (India) Limited
538707,INE929D01016,RCCL,X,Rajasthan Cylinders & Containe
538708,INE937K01014,ETIL,X,Econo Trade (India) Limited
538713,INE011R01013,ATISHAY,XT,Atishay Limited
538715,INE260R01016,DHABRIYA,X,Dhabriya Polywood Limited
538716,INE229R01011,ARYACAPM,MT,Aryaman Capital Markets Limite
538730,INE111Q01021,PDSL,B,PDS LIMITED
538731,INE982Q01017,HANMAN,M,HANMAN FIT LIMITED
538732,INE761Q01015,VGCL,X,Vibrant Global Capital Limited
538733,INE909P01012,STARLIT,XT,Starlit Power Systems Limited
538734,INE016Q01014,CEINSYSTECH,X,CEINSYS TECH LIMITED
538742,INE516E01019,PANABYTE,X,PANABYTE TECHNOLOGIES LIMITED
538765,INE401Q01018,JSHL,MT,JLA Infraville Shoppers Limite
538770,INE176L01017,CRANEINFRA,XT,Crane Infrastructure Limited
538772,INE480D01010,NIYOGIN,X,Niyogin Fintech Limited
538778,INE149Q01021,KALYANCAP,X,Kalyan Capitals Limited
538787,INE997C01015,GBFL,XT,Goenka Business & Finance Limi
538788,INE918C01029,GILADAFINS,X,Gilada Finance & Investments L
538794,INE155R01018,JETINFRA,M,Jet Infraventure Limited
538795,INE185C01017,SAPPL,X,Shree Ajit Pulp And Paper Ltd.
538817,INE513R01026,CAPPIPES,T,Captain Pipes Limited
538833,INE891N01017,KAIZENAGRO,X,KAIZEN AGRO INFRABUILD LIMITED
538834,INE242Q01016,JMJFIN,X,JMJ Fintech Limited
538835,INE306R01017,INTELLECT,A,INTELLECT DESIGN ARENA LIMITED
538836,INE950M01013,MONTECARLO,B,Monte Carlo Fashions Limited
538837,INE237B01018,JSTL,X,Jeevan Scientific Technology L
538838,INE407P01017,ICL,XT,Indo Cotspin Limited
538857,INE892C01018,SCC,X,Scintilla Commercial & Credit
538860,INE655P01029,PANAFIC,X,PANAFIC INDUSTRIALS LTD
538868,INE183Q01020,CSL,X,Continental Securities Limited
538874,INE370Q01015,NEXUSSURGL,XT,NEXUS SURGICAL AND MEDICARE LI
538875,INE195F01019,SELLWIN,XT,SELLWIN TRADERS LIMITED
538881,INE243E01010,GALADAFIN,X,Galada Finance Limited
538882,INE030Q01015,EMERALD,X,Emerald Finance Limited
538890,INE227F01010,MKEXIM,X,M. K. Exim (India) Ltd.
538891,INE613C01018,MCLOUD,B,MAGELLANIC CLOUD LIMITED
538894,INE513C01010,OCTAL,X,Octal Credit Capital Ltd.
538895,INE779Q01017,MIHIKA,XT,Mihika Industries Ltd.
538896,INE081G01019,KANCHI,X,Kanchi Karpooram Ltd.
538902,INE341R01014,DTIL,B,Dhunseri Tea & Industries Ltd
538918,INE661Q01017,VANICOM,X,Vani Commercials Limited
538919,INE055Q01012,SKILVEN,X,SKYLINE VENTURES INDIA LIMITED
538920,INE498Q01014,VINCOFE,X,VINTAGE COFFEE AND BEVERAGES L
538921,INE865P01016,RAFL,M,Raghuvansh Agrofarms Limited
538922,INE029B01019,COSYN,XT,COSYN Limited
538923,INE499Q01012,SOFCOM,XT,SOFCOM SYSTEMS LIMITED
538928,INE554R01020,KARNAVATI,X,Karnavati Finance Limited
538942,INE689O01013,MERCANTILE,X,Mercantile Ventures Limited
538943,INE321M01017,SONAL,X,Sonal Mercantile Limited
538952,INE211D01027,ALFL,XT,Abhinav Leasing & Finance Limi
538961,INE949P01018,GENUSPAPER,B,GENUS PAPER & BOARDS LIMITED
538962,INE842C01021,MINDACORP,A,Minda Corporation Limited
538964,INE947G01011,MERCURYLAB,X,Mercury Laboratories Limited
538965,INE858L01010,CONCORD,X,Concord Drugs Limited
538970,INE945P01024,WARDINMOBI,B,WARDWIZARD INNOVATIONS AND MOB
538975,INE397C01026,SHREESEC,X,Shree Securities Ltd.
538979,INE544R01021,GREENLAM,A,Greenlam Industries Ltd
538987,INE717E01013,TALBROSENG,X,TALBROS ENGINEERING LIMITED
538992,INE002E01010,SAPL,X,Sar  Auto Products Limited
539005,INE246D01015,JAYATMA,X,JAYATMA ENTERPRISES LIMITED
539006,INE596F01018,PTCIL,B,PTC Industries Ltd.
539011,INE777O01016,CHENFERRO,X,CHENNAI FERROUS INDUSTRIES LIM
539012,INE756R01013,MEGRISOFT,XT,Megri Soft Limited
539013,INE776O01018,GITARENEW,XT,GITA RENEWABLE ENERGY LIMITED
539016,INE396C01010,NEIL,X,Neil Industries Ltd.
539017,INE526R01028,STARHFL,X,STAR HOUSING FINANCE LIMITED
539018,INE213D01015,BEEKAY,B,Beekay Steel Industries Ltd.
539031,INF200KA1572,SETFBSE100,A,SBI Mutual Fund
539032,INE184Q01010,FRASER,X,Fraser And Company Limited
539040,INE812Q01016,TTIL,XT,Tirupati Tyres Ltd.
539041,INE369Q01017,GANVERSE,M,GANESHA ECOVERSE LIMITED
539042,INE976R01017,AGIIL,B,AGI Infra Limited
539044,INE824Q01011,MANAKSTEEL,T,Manaksia Steels Limited
539045,INE859Q01017,MANAKALUCO,B,Manaksia Aluminium Company Ltd
539046,INE830Q01018,MANAKCOAT,T,Manaksia Coated Metals & Indus
539056,INE172N01012,IMAGICAA,B,IMAGICAAWORLD ENTERTAINMENT LI
539083,INE066P01011,INOXWIND,A,Inox Wind Limited
539090,INE751R01014,RAJPUTANA,X,Rajputana Investment and Finan
539096,INE197R01010,AANANDALAK,XT,Aananda Lakshmi Spinning Mills
539097,INE904R01027,URSUGAR,B,UR SUGAR INDUSTRIES LIMITED
539098,INE541R01019,FILTRA,M,Filtra Consultants and Enginee
539099,INE291R01011,ATHCON,M,Athena Constructions Limited
539110,INE736P01019,NORTHLINK,XT,Northlink Fiscal And Capital S
539111,INE193R01019,SHESHAINDS,X,SHESHADRI INDUSTRIES LIMITED
539113,INE291E01019,PML,X,Paul Merchants Ltd.
539115,INE273F01022,ALAN SCOTT,X,Alan Scott Industries Ltd.
539117,INE029H01016,SUJALA,X,Sujala Trading & Holding Ltd.
539118,INE366I01010,VRLLOG,A,VRL Logistics Limited
539119,INE780Q01015,JAINMARMO,X,Jain Marmo Industries Ltd.
539120,INE578R01011,BFFL,XT,Bangalore Fort Farms Limited
539121,INE239L01013,PALCO,X,Palco Metals Limited
539123,INE334E01017,VBIND,XT,V B INDUSTRIES LIMITED
539124,INE822Q01015,SARVOTTAM,X,Survottam Finvest Ltd.
539126,INE776I01010,MEP,T,MEP Infrastructure Developers
539132,INE761D01021,WARDWIZFBL,XT,Wardwizard Foods and Beverages
539141,INE527H01019,UFO,B,UFO Moviez India Limited
539143,INE945O01019,PANTH,X,PANTH INFINITY LIMITED
539148,INE788J01021,SHIVALIK,B,Shivalik Rasayan Ltd.
539149,INE682B01023,ICSL,X,Integrated Capital Services Lt
539150,INE195J01029,PNCINFRA,A,PNC Infratech Limited
539151,INE784R01023,ARFIN,X,Arfin India Limited
539167,INE347L01014,VLL,XT,Virat Leasing Limited
539175,INE924N01016,INDRAIND,XT,Indra Industries Ltd.
539176,INE230I01018,HAWAENG,X,Hawa Engineers ltd.
539177,INE206F01022,AIIL,B,Authum Investment & Infrastruc
539189,INE578L01014,ADHBHUTIN,XT,Adhbhut Infrastructure Ltd.
539190,INE848N01017,DFL,XT,Decillion Finance Ltd.
539195,INE035S01010,POEL,X,POCL ENTERPRISES LTD
539196,INE829P01020,AEL,XT,Amba Enterprises Ltd.
539198,INE960C01013,CAPFIN,XT,Capfin India Limited
539199,INE618R01015,SGFIN,B,SG FINSERVE LIMITED
539201,INE170E01023,SATIA,B,SATIA INDUSTRIES LIMITED
539206,INE574D01010,GVBL,XT,GENOMIC VALLEY BIOTECH LIMITED
539216,INE653S01028,GARMNTMNTR,B,GARMENT MANTRA LIFESTYLE LIMIT
539217,INE606K01023,SRESTHA,XT,Srestha Finvest Limited
539218,INE563C01015,SAUMYA,XT,Saumya Consultants Ltd.
539219,INE150D01027,MUL,X,MAURIA UDYOG LIMITED
539220,INE540S01019,MISHKA,XT,Mishka Exim Limited
539221,INE885H01011,SPORTKING,B,Sportking India Ltd.
539222,INE451S01027,GROWINGTON,T,GROWINGTON VENTURES INDIA LIMI
539224,INE345Q01017,HCKKVENTURE,XT,HCKK Ventures Limited
539226,INE027T01023,RUDRA,X,RUDRA GLOBAL INFRA PRODUCTS LI
539227,INE876S01017,LOYAL,X,Loyal Equipments Limited
539228,INE480S01026,GGPL,XT,Gala Global Products Limited
539251,INE875R01011,BALKRISHNA,B,Balkrishna Paper Mills Ltd.
539252,INE979R01011,SHYAMCENT,T,Shyam Century Ferrous Limited
539254,INE931S01010,ADANIENSOL,A,Adani Energy Solutions Limited
539255,INE541K01014,STARDELTA,XT,STAR DELTA TRANSFORMERS LIMITE
539267,INE579N01018,SAMSRITA,X,SAMSRITA LABS LIMITED
539268,INE398R01022,SYNGENE,A,Syngene International Limited
539273,INE484S01010,PECOS,MT,PECOS Hotels And Pubs Limited
539275,INE829S01016,MSL,X,Mangalam Seeds Limited
539276,INE587G01015,KAYA,B,Kaya Limited
539277,INE184S01024,ALSTONE,X,Alstone Textiles (India) Ltd
539278,INE653R01012,SYMBIOX,X,Symbiox Investment & Trading C
539287,INE749B01020,ORTINLAB,B,ORTIN LABORATORIES LTD
539288,INE897N01014,AVI,X,Avi Polymers Ltd.
539289,INE898S01029,AURUM,B,Aurum PropTech Limited
539290,INE143A01010,OSWALGREEN,B,Oswal Greentech Limited
539291,INE583K01016,VASUDHAGAM,XT,Vasudhagama Enterprises Limite
539300,INE671K01019,AKSPINTEX,XT,A.K. Spintex Ltd.
539301,INE034S01021,ARVSMART,B,Arvind SmartSpaces Limited
539302,INE211R01019,POWERMECH,A,Power Mech Projects Limited
539309,INE230R01035,RAMASTEEL,B,Rama Steel Tubes Limited
539310,INE365S01037,THINKINK,XT,THINKINK PICTUREZ LIMITED
539312,INF789FB1X58,UTISENSETF,A,UTI BSE Sensex ETF
539313,INF789F1AZC0,UTINIFTETF,B,UTI Mutual Fund
539314,INE203T01012,UNIAUTO,B,Universal Autofoundry Limited
539331,INE918N01018,VETO,B,VETO SWITCHGEARS AND CABLES LI
539332,INE278M01019,NAVKARCORP,B,Navkar Corporation Limited
539334,INE712K01011,SHREEPUSHK,B,Shree Pushkar Chemicals & Fert
539336,INE844O01030,GUJGASLTD,A,Gujarat Gas Limited
539337,INE725P01012,WAAREE,MT,WAAREE TECHNOLOGIES LIMITED
539346,INE764L01010,SADBHIN,B,Sadbhav Infrastructure Project
539353,INE724G01014,SALAUTO,X,SAL AUTOMOTIVE LIMITED
539354,INE914G01029,POLYSPIN,X,Polyspin Exports Ltd.
539359,INE583R01029,PRITIKAUTO,B,Pritika Auto Industries Limite
539378,INE848R01018,SML,X,Soni Medicare Limited
539383,INE019D01016,MINFY,Z,Mahaveer Infoway Limited
539384,INE897B01019,KRISHNACAP,XT,Krishna Capital And Securities
539391,INE636B01011,ACME,Z,Acme Resources Limited
539398,INE060T01024,VISHALBL,B,Vishal Bearings Limited
539399,INE344T01014,BELLACASA,X,Bella Casa Fashion & Retail Li
539400,INE389C01015,MALLCOM,B,MALLCOM (INDIA) LTD.
539402,INE256S01012,NAKSH,T,Naksh Precious Metals Limited
539404,INE836B01017,SATIN,B,SATIN CREDITCARE NETWORK LIMIT
539405,INE183R01010,DITCO,X,Decorous Investment and Tradin
539406,INE150R01019,SWAGTAM,XT,Swagatam Trading & Services Li
539407,INE854S01022,GENCON,B,Generic Engineering Constructi
539408,INE594R01018,KUBERJI,XT,Kuber Udyog Limited
539409,INE894J01019,NEERAJ,X,NEERAJ PAPER MARKETING LIMITED
539428,INE030T01027,TEJNAKSH,X,Tejnaksh Healthcare Limited
539435,INE201C01012,RFSL,XT,Richfield Financial Services L
539436,INE335K01011,COFFEEDAY,B,Coffee Day Enterprises Limited
539437,INE092T01019,IDFCFIRSTB,A,IDFC FIRST BANK LIMITED
539447,INE520H01022,BEARDSELL,B,BEARDSELL LIMITED
539448,INE646L01027,INDIGO,A,InterGlobe Aviation Limited
539449,INE099S01016,IGCIL,XT,IGC Industries Limited
539450,INE500L01026,SHK,B,S H Kelkar and Company Limited
539469,INE258R01010,PANORAMA,X,PANORAMA STUDIOS INTERNATIONAL
539470,INE051N01026,SHREEGANES,X,Shree Ganesh Biotech (India) L
539479,INE910R01016,GTV,XT,GTV Engineering Limited
539492,INE721C01019,GARBIFIN,XT,Garbi Finvest Limited
539494,INE766D01020,SMARTFIN,X,Smart Finsec Limited
539495,INE176R01014,RAJKOTINV,X,Rajkot Investment Trust Limite
539506,INE805Q01028,ADCON,XT,Adcon Capital Services Limited
539515,INE641R01017,QUINT,X,Quint Digital Limited
539516,INF179KC1965,HDFCNIFTY,B,HDFC Mutual Fund
539517,INF179KC1HX2,HDFCSENSEX,A,HDFC Mutual Fund
539518,INE551B01012,UDAYJEW,X,Uday Jewellery Industries Limi
539522,INE343C01012,GROVY,XT,Grovy India Limited
539523,INE540L01014,ALKEM,A,Alkem Laboratories Limited
539524,INE600L01024,LALPATHLAB,A,Dr. Lal Pathlabs Limited
539526,INE452S01025,SCTL,T,Suncare Traders Limited
539527,INE146E01015,CREATIVE,X,Creative Castings Limited
539528,INE430R01015,AAYUSH,XT,AAYUSH WELLNESS LIMITED
539542,INE150G01020,LUXIND,B,LUX Industries Limited
539544,INE281P01016,ABHIINFRA,XT,Abhishek Infraventures Limited
539545,INE217S01014,APOORVA,X,Apoorva Leasing Finance & Inve
539546,INE679E01015,BNL,X,Beekay Niryat Limited
539551,INE410P01011,NH,A,Narayana Hrudayalaya Limited
539552,INE108T01013,FMEC,X,F MEC INTERNATIONAL FINANCIAL
539559,INE005G01026,DDIL,X,Deep Diamond India Limited
539561,INE549S01036,REMLIFE,B,REMEDIUM LIFECARE LIMITED
539562,INE750R01016,AARNAV,XT,AARNAV FASHIONS LIMITED
539574,INE974F01025,SCL,XT,Sunshine Capital Ltd.
539584,INE104S01022,SIPTL,XT,SHARANAM INFRAPROJECT AND TRAD
